Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/Air_Freshener_915.png | Pred: 3 | True: 0
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/light_bulb_1046.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/light_bulb_2707.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/lululemon_bag_2225.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/lysol_toiler_cleaner_984.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/makeup_package_3122.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/metal_hairspray_bottle_2420.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/microfiber_cloth_1610.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/moccasins_1611.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/mug_1733.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/mug_2257.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/nail_polish_315.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/new_cloth_3167.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/new_work_out_glove_3168.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_book_2157.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_broken_hourglass_plastic_1288.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_dirty_scarf_2489.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_facecap_778.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_fake_plant_1953.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_knit_mitten_1954.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_paperback_book_1856.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_reusable_dryer_sheet_2108.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_sock_1483.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_sock_2972.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_sock_338.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_sock_490.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/paper_clip_1573.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/parrot_2261.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/picture_frame_1073.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/plastic_CD_case_135.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/plastic_basket_2069.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/plastic_bottle_holder_3311.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/plastic_bowl_2262.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/plastic_cleaning_bottle_577.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/plastic_old_lysol_can_1347.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/plastic_plant_2403.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/prescription_pills_3456.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/recyclable_shopping_bag_2074.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/reusable_fabric_bag_2405.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/reusable_shopping_bag_1777.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/ribbon_325.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/ripped_cleaning_cloth_3180.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/rubber_band_1075.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/rubber_band_1309.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/rubber_band_2406.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/rubber_band_2548.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/rubber_band_3427.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/rubber_band_3457.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/rubber_garden_hose_2115.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/simcard_2591.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/soda_stream_co_cannister_1990.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/soiled_glove_2161.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/soiled_reuseable_bag_2162.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/soiled_sweatpants_3499.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/spoiled_nail_polish_glass_1991.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/spoon_1576.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/stained_old_rag_494.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/steel_bottle_828.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/styrofoam_football_328.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/sunglass_usable_173.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/tablet_cover_3460.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/tablets_2592.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/tie_wraps_1055.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/toilet_bowl_cleaner_empty_container_2163.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/toilet_cleaner_2875.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/unusable_doll_2841.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/unusable_frying_pan_1451.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/unused_kitchen_cloth_831.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/used_ink_container_2165.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/used_napkin_1035.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/used_plastic_coated_wire_147.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/used_sandal_2884.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/used_work_glove_3356.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/vacuum_flask_1618.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/wire_793.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/yogurt_container_1783.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/ziptie_3468.png | Pred: 1 | True: 3
