Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/Air_Freshener_915.png | Pred: 3 | True: 0
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/compressed_air_duster_1595.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/compressed_air_duster_spray_1326.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dirty_beach_towel_3337.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dirty_old_rag_cloth_1275.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dirty_rag_1276.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dirty_socks_1042.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dirty_toothbrush_1562.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dirty_wooden_spoon_687.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/disco_ball_297.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dishwasher_detergent_2145.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/disinfectant_bottle_479.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dongle_1563.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/drano_container_1430.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/dvd_disc_2566.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/ear_buds_3479.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/elastic_band_1722.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/elastic_bands_1723.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/electric_toothbrush_head_2390.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/electrical_wire_2389.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_CO_cylinder_1334.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_airfreshner_can_1016.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_audi_hydrocarbons_container_2993.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_axe_spray_1951.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_butane_canister_3338.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_cleaning_chemical_2148.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_contact_cement_can_2994.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_draino_bottle_63.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_febreeze_can_2149.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_lysol_cleaner_3342.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_plastic_container_3300.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_spray_bottle_247.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_sunscreen_canister_3344.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_toluene_can_2996.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_transmission_fluid_bottle_2997.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_windshield_wiper_fluid_3260.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/empty_wood_finish_pail_2998.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/expired_prescription_drugs_1764.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/fake_plant_1044.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/febreeze_bottle_1910.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/febreeze_bottle_1911.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/filled_glass_cleaner_bottle_484.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/fingernail_polish_bottle_3163.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/foam_drink_coozie_2393.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/foam_roller_602.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/folded_patagonia_sweater_3345.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/glass_cleaner_2861.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/glass_cleaner_empty_container_2155.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/greasy_tray_439.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/grocery_bag_1539.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/half_full_gas_bottle_159.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/half_full_metal_paint_can_161.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/half_full_plastic_bleach_container_162.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/hard_plastic_washerfluid_container_1232.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/hardcover_book_1682.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/hedset_box_1171.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/ink_cartridge_2573.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/laundry_basket_2539.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/leftover_cotton_fabric_3346.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/light_bulb_1046.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/light_stand_1070.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/lululemon_bag_2225.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/lysol_toiler_cleaner_984.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/makeup_package_3122.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/memory_card_1071.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/metal_coin_1337.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/metal_hairspray_bottle_2420.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/moccasins_1611.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/mug_1733.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/mug_2257.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/nail_polish_315.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/new_cloth_3167.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/new_work_out_glove_3168.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_bag_1479.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_book_2157.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_broken_hourglass_plastic_1288.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_cloth_glove_1339.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_dirty_scarf_2489.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_doll_1148.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_facecap_778.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_fake_plant_1953.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_jeans_337.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_kitchen_towel_779.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_paperback_book_1856.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_ripped_golf_glove_3308.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_sock_1483.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_sock_2972.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_sock_338.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/old_socks_615.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/paper_clip_1573.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/parrot_2261.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/pink_stainless_steel_water_bottle_1346.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/plastic_CD_case_135.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/plastic_basket_2069.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/plastic_bottle_holder_3311.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/plastic_bowl_2262.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/plastic_cleaning_bottle_577.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/plastic_old_lysol_can_1347.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/plastic_plant_2403.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/prescription_pills_3456.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/recyclable_shopping_bag_2074.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/reusable_fabric_bag_2405.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/reusable_shopping_bag_1777.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/reusable_shopping_bag_324.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/ribbon_325.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/ripped_cleaning_cloth_3180.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/ripped_leggings_491.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/rubber_band_1075.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/rubber_band_1309.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/rubber_band_2406.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/rubber_band_2548.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/rubber_band_3427.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/rubber_band_3457.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/rubber_garden_hose_2115.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/scratched_frying_pan_1778.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/shopping_bag_cloth_172.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/simcard_2591.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/soda_stream_co_cannister_1990.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/soiled_glove_2161.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/soiled_reuseable_bag_2162.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/soiled_sweatpants_3499.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/spoiled_nail_polish_glass_1991.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/spoilt_iron_823.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/spoon_1576.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/square_dongle_2315.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/squirtle_2273.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/steel_bottle_828.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/styrofoam_football_328.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/sunglass_usable_173.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/tablet_cover_3460.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/tablets_2592.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/tie_wraps_1055.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/toilet_bowl_cleaner_empty_container_2163.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/toilet_cleaner_2875.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/tv_box_electric_1780.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/unusable_doll_2841.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/unusable_frying_pan_1451.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/unused_kitchen_cloth_831.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/used_ink_container_2165.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/used_napkin_1035.png | Pred: 2 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/used_plastic_coated_wire_147.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/used_sandal_2884.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/used_sneaker_3186.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/used_work_glove_3356.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/wire_1059.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/wire_793.png | Pred: 0 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/yogurt_container_1783.png | Pred: 1 | True: 3
Path: /work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/TTR/ziptie_3468.png | Pred: 1 | True: 3
